spot_id	x	y	clusternum
evenBo43.oddBo2	7	94	233
evenBo44.oddBo38	6	58	597
evenBo49.oddBo68	1	28	811
evenBo7.oddBo6	43	90	108
evenBo22.oddBo11	28	85	184
evenBo17.oddBo9	33	87	190
evenBo24.oddBo25	26	71	688
evenBo47.oddBo45	3	51	163
evenBo21.oddBo15	29	81	378
evenBo19.oddBo15	31	81	405
evenBo13.oddBo11	37	85	196
evenBo1.oddBo10	49	86	91
evenBo34.oddBo14	16	82	657
evenBo8.oddBo2	42	94	211
evenBo8.oddBo15	42	81	200
evenBo1.oddBo15	49	81	168
evenBo21.oddBo16	29	80	292
evenBo14.oddBo18	36	78	231
evenBo45.oddBo9	5	87	204
evenBo2.oddBo67	48	29	133
evenBo11.oddBo2	39	94	292
evenBo7.oddBo70	43	26	230
evenBo31.oddBo6	19	90	180
evenBo28.oddBo42	22	54	497
evenBo20.oddBo15	30	81	274
evenBo13.oddBo44	37	52	371
evenBo15.oddBo34	35	62	459
evenBo15.oddBo10	35	86	256
evenBo8.oddBo34	42	62	550
evenBo39.oddBo27	11	69	503
evenBo40.oddBo10	10	86	353
evenBo40.oddBo16	10	80	621
evenBo10.oddBo46	40	50	496
evenBo31.oddBo29	19	67	582
evenBo18.oddBo10	32	86	248
evenBo17.oddBo47	33	49	622
evenBo16.oddBo25	34	71	508
evenBo9.oddBo62	41	34	321
evenBo8.oddBo46	42	50	486
evenBo6.oddBo1	44	95	306
evenBo19.oddBo1	31	95	639
evenBo50.oddBo7	0	89	71
evenBo43.oddBo36	7	60	445
evenBo15.oddBo45	35	51	267
evenBo13.oddBo66	37	30	455
evenBo2.oddBo56	48	40	234
evenBo5.oddBo1	45	95	106
evenBo9.oddBo65	41	31	268
evenBo38.oddBo25	12	71	1082
evenBo25.oddBo40	25	56	491
evenBo1.oddBo46	49	50	128
evenBo12.oddBo12	38	84	213
evenBo27.oddBo20	23	76	359
evenBo4.oddBo58	46	38	278
evenBo12.oddBo16	38	80	315
evenBo46.oddBo55	4	41	674
evenBo1.oddBo13	49	83	144
evenBo15.oddBo42	35	54	311
evenBo16.oddBo35	34	61	658
evenBo37.oddBo46	13	50	659
evenBo10.oddBo65	40	31	320
evenBo5.oddBo7	45	89	166
evenBo19.oddBo7	31	89	168
evenBo37.oddBo33	13	63	632
evenBo42.oddBo50	8	46	324
evenBo29.oddBo19	21	77	387
evenBo31.oddBo11	19	85	335
evenBo27.oddBo45	23	51	398
evenBo30.oddBo26	20	70	458
evenBo20.oddBo7	30	89	134
evenBo13.oddBo16	37	80	227
evenBo21.oddBo6	29	90	111
evenBo9.oddBo69	41	27	196
evenBo1.oddBo61	49	35	191
evenBo8.oddBo31	42	65	403
evenBo13.oddBo28	37	68	496
evenBo36.oddBo26	14	70	738
evenBo7.oddBo60	43	36	321
evenBo11.oddBo26	39	70	276
evenBo13.oddBo2	37	94	319
evenBo13.oddBo19	37	77	239
evenBo48.oddBo44	2	52	454
evenBo9.oddBo57	41	39	568
evenBo34.oddBo39	16	57	761
evenBo17.oddBo31	33	65	519
evenBo45.oddBo24	5	72	880
evenBo34.oddBo27	16	69	680
evenBo46.oddBo12	4	84	257
evenBo4.oddBo11	46	85	227
evenBo27.oddBo28	23	68	759
evenBo2.oddBo32	48	64	220
evenBo45.oddBo47	5	49	490
evenBo13.oddBo51	37	45	535
evenBo6.oddBo49	44	47	301
evenBo43.oddBo50	7	46	136
evenBo37.oddBo37	13	59	780
evenBo9.oddBo46	41	50	386
evenBo24.oddBo40	26	56	607
evenBo7.oddBo31	43	65	305
evenBo7.oddBo21	43	75	277
evenBo45.oddBo62	5	34	465
evenBo4.oddBo53	46	43	279
evenBo40.oddBo32	10	64	897
evenBo43.oddBo51	7	45	277
evenBo28.oddBo12	22	84	219
evenBo28.oddBo45	22	51	545
evenBo49.oddBo45	1	51	302
evenBo47.oddBo60	3	36	365
evenBo47.oddBo11	3	85	246
evenBo20.oddBo32	30	64	601
evenBo24.oddBo30	26	66	763
evenBo15.oddBo24	35	72	350
evenBo18.oddBo28	32	68	805
evenBo32.oddBo19	18	77	425
evenBo50.oddBo42	0	54	113
evenBo28.oddBo1	22	95	203
evenBo48.oddBo64	2	32	361
evenBo33.oddBo15	17	81	460
evenBo34.oddBo32	16	64	834
evenBo16.oddBo34	34	62	741
evenBo28.oddBo20	22	76	361
evenBo5.oddBo46	45	50	230
evenBo7.oddBo66	43	30	131
evenBo3.oddBo1	47	95	162
evenBo39.oddBo30	11	66	492
evenBo16.oddBo16	34	80	441
evenBo15.oddBo5	35	91	135
evenBo8.oddBo64	42	32	330
evenBo1.oddBo49	49	47	87
evenBo39.oddBo17	11	79	259
evenBo42.oddBo8	8	88	315
evenBo28.oddBo23	22	73	336
evenBo21.oddBo9	29	87	235
evenBo46.oddBo42	4	54	377
evenBo8.oddBo9	42	87	206
evenBo31.oddBo41	19	55	696
evenBo8.oddBo1	42	95	251
evenBo1.oddBo22	49	74	204
evenBo41.oddBo49	9	47	553
evenBo18.oddBo13	32	83	239
evenBo5.oddBo22	45	74	211
evenBo44.oddBo11	6	85	355
evenBo41.oddBo27	9	69	681
evenBo17.oddBo44	33	52	471
evenBo46.oddBo30	4	66	353
evenBo3.oddBo62	47	34	199
evenBo24.oddBo18	26	78	267
evenBo25.oddBo12	25	84	216
evenBo16.oddBo19	34	77	321
evenBo4.oddBo40	46	56	262
evenBo12.oddBo21	38	75	428
evenBo1.oddBo52	49	44	147
evenBo30.oddBo32	20	64	553
evenBo33.oddBo38	17	58	968
evenBo24.oddBo15	26	81	328
evenBo37.oddBo25	13	71	892
evenBo10.oddBo12	40	84	191
evenBo21.oddBo19	29	77	341
evenBo3.oddBo37	47	59	144
evenBo42.oddBo31	8	65	953
evenBo26.oddBo22	24	74	657
evenBo50.oddBo33	0	63	164
evenBo47.oddBo36	3	60	251
evenBo24.oddBo42	26	54	560
evenBo5.oddBo20	45	76	111
evenBo45.oddBo48	5	48	263
evenBo31.oddBo25	19	71	465
evenBo14.oddBo15	36	81	221
evenBo4.oddBo38	46	58	330
evenBo48.oddBo29	2	67	405
evenBo48.oddBo14	2	82	318
evenBo47.oddBo3	3	93	177
evenBo24.oddBo24	26	72	470
evenBo6.oddBo36	44	60	357
evenBo41.oddBo33	9	63	630
evenBo5.oddBo40	45	56	171
evenBo45.oddBo59	5	37	820
evenBo49.oddBo42	1	54	144
evenBo4.oddBo1	46	95	95
evenBo30.oddBo33	20	63	594
evenBo49.oddBo4	1	92	198
evenBo50.oddBo35	0	61	187
evenBo35.oddBo11	15	85	512
evenBo39.oddBo45	11	51	441
evenBo9.oddBo18	41	78	247
evenBo23.oddBo23	27	73	306
evenBo27.oddBo21	23	75	406
evenBo41.oddBo25	9	71	867
evenBo42.oddBo28	8	68	864
evenBo48.oddBo45	2	51	328
evenBo28.oddBo2	22	94	153
evenBo5.oddBo65	45	31	166
evenBo9.oddBo60	41	36	448
evenBo18.oddBo19	32	77	386
evenBo17.oddBo69	33	27	599
evenBo31.oddBo16	19	80	369
evenBo15.oddBo30	35	66	404
evenBo50.oddBo21	0	75	526
evenBo23.oddBo19	27	77	289
evenBo49.oddBo28	1	68	387
evenBo43.oddBo43	7	53	393
evenBo31.oddBo9	19	87	285
evenBo20.oddBo8	30	88	339
evenBo14.oddBo21	36	75	511
evenBo24.oddBo1	26	95	528
evenBo26.oddBo1	24	95	261
evenBo46.oddBo26	4	70	889
evenBo11.oddBo41	39	55	417
evenBo39.oddBo15	11	81	353
evenBo26.oddBo16	24	80	344
evenBo5.oddBo15	45	81	114
evenBo50.oddBo17	0	79	249
evenBo50.oddBo8	0	88	135
evenBo14.oddBo27	36	69	510
evenBo25.oddBo3	25	93	206
evenBo16.oddBo1	34	95	541
evenBo39.oddBo34	11	62	529
evenBo36.oddBo12	14	84	474
evenBo31.oddBo14	19	82	291
evenBo27.oddBo16	23	80	278
evenBo11.oddBo49	39	47	454
evenBo10.oddBo45	40	51	353
evenBo45.oddBo55	5	41	430
evenBo7.oddBo42	43	54	483
evenBo9.oddBo6	41	90	153
evenBo50.oddBo15	0	81	182
evenBo47.oddBo7	3	89	210
evenBo33.oddBo3	17	93	440
evenBo16.oddBo31	34	65	496
evenBo17.oddBo46	33	50	475
evenBo12.oddBo44	38	52	434
evenBo47.oddBo49	3	47	262
evenBo43.oddBo48	7	48	278
evenBo15.oddBo23	35	73	327
evenBo44.oddBo39	6	57	453
evenBo13.oddBo21	37	75	526
evenBo27.oddBo38	23	58	686
evenBo6.oddBo5	44	91	63
evenBo14.oddBo6	36	90	243
evenBo22.oddBo13	28	83	284
evenBo50.oddBo53	0	43	342
evenBo1.oddBo59	49	37	246
evenBo24.oddBo3	26	93	448
evenBo1.oddBo36	49	60	173
evenBo32.oddBo41	18	55	675
evenBo30.oddBo15	20	81	280
evenBo29.oddBo4	21	92	348
evenBo41.oddBo2	9	94	294
evenBo35.oddBo5	15	91	416
evenBo48.oddBo12	2	84	203
evenBo5.oddBo21	45	75	156
evenBo3.oddBo7	47	89	98
evenBo10.oddBo67	40	29	411
evenBo24.oddBo33	26	63	807
evenBo24.oddBo20	26	76	372
evenBo5.oddBo61	45	35	134
evenBo43.oddBo10	7	86	223
evenBo12.oddBo49	38	47	380
evenBo28.oddBo3	22	93	339
evenBo13.oddBo12	37	84	239
evenBo19.oddBo5	31	91	199
evenBo43.oddBo18	7	78	513
evenBo22.oddBo10	28	86	188
evenBo30.oddBo35	20	61	569
evenBo37.oddBo15	13	81	663
evenBo12.oddBo60	38	36	660
evenBo5.oddBo3	45	93	74
evenBo10.oddBo3	40	93	239
evenBo18.oddBo4	32	92	272
evenBo29.oddBo27	21	69	351
evenBo13.oddBo5	37	91	175
evenBo50.oddBo52	0	44	177
evenBo17.oddBo25	33	71	502
evenBo2.oddBo54	48	42	272
evenBo6.oddBo16	44	80	181
evenBo48.oddBo66	2	30	702
evenBo23.oddBo33	27	63	482
evenBo18.oddBo1	32	95	483
evenBo2.oddBo70	48	26	231
evenBo44.oddBo31	6	65	568
evenBo45.oddBo66	5	30	584
evenBo9.oddBo66	41	30	301
evenBo28.oddBo25	22	71	555
evenBo7.oddBo33	43	63	428
evenBo15.oddBo6	35	90	173
evenBo24.oddBo12	26	84	251
evenBo22.oddBo42	28	54	538
evenBo1.oddBo63	49	33	258
evenBo48.oddBo6	2	90	100
evenBo8.oddBo42	42	54	542
evenBo4.oddBo70	46	26	171
evenBo38.oddBo48	12	48	977
evenBo34.oddBo44	16	52	979
evenBo40.oddBo48	10	48	576
evenBo21.oddBo11	29	85	268
evenBo11.oddBo19	39	77	226
evenBo15.oddBo35	35	61	496
evenBo39.oddBo19	11	77	295
evenBo50.oddBo16	0	80	270
evenBo3.oddBo18	47	78	107
evenBo18.oddBo18	32	78	470
evenBo3.oddBo9	47	87	86
evenBo37.oddBo19	13	77	416
evenBo48.oddBo16	2	80	485
evenBo50.oddBo51	0	45	241
evenBo41.oddBo19	9	77	462
evenBo39.oddBo20	11	76	494
evenBo21.oddBo14	29	82	325
evenBo44.oddBo3	6	93	324
evenBo39.oddBo32	11	64	436
evenBo6.oddBo34	44	62	301
evenBo8.oddBo62	42	34	381
evenBo25.oddBo39	25	57	571
evenBo48.oddBo31	2	65	295
evenBo4.oddBo64	46	32	322
evenBo10.oddBo68	40	28	232
evenBo49.oddBo30	1	66	309
evenBo6.oddBo9	44	87	111
evenBo48.oddBo30	2	66	263
evenBo27.oddBo2	23	94	217
evenBo25.oddBo8	25	88	308
evenBo43.oddBo60	7	36	523
evenBo43.oddBo38	7	58	513
evenBo13.oddBo13	37	83	196
evenBo48.oddBo47	2	49	204
evenBo39.oddBo42	11	54	384
evenBo7.oddBo67	43	29	203
evenBo3.oddBo35	47	61	171
evenBo21.oddBo35	29	61	427
evenBo17.oddBo8	33	88	210
evenBo44.oddBo46	6	50	304
evenBo47.oddBo61	3	35	343
evenBo15.oddBo70	35	26	354
evenBo30.oddBo13	20	83	378
evenBo37.oddBo3	13	93	219
evenBo12.oddBo35	38	61	464
evenBo37.oddBo20	13	76	560
evenBo8.oddBo10	42	86	118
evenBo1.oddBo33	49	63	176
evenBo17.oddBo29	33	67	481
evenBo6.oddBo13	44	83	149
evenBo39.oddBo43	11	53	407
evenBo35.oddBo8	15	88	208
evenBo28.oddBo9	22	87	259
evenBo21.oddBo28	29	68	666
evenBo32.oddBo46	18	50	701
evenBo47.oddBo48	3	48	291
evenBo23.oddBo12	27	84	260
evenBo41.oddBo18	9	78	464
evenBo39.oddBo5	11	91	117
evenBo50.oddBo50	0	46	119
evenBo13.oddBo15	37	81	160
evenBo8.oddBo12	42	84	219
evenBo14.oddBo45	36	51	513
evenBo3.oddBo26	47	70	182
evenBo4.oddBo51	46	45	159
evenBo35.oddBo19	15	77	622
evenBo29.oddBo2	21	94	153
evenBo5.oddBo36	45	60	132
evenBo50.oddBo13	0	83	244
evenBo12.oddBo64	38	32	461
evenBo3.oddBo19	47	77	130
evenBo49.oddBo18	1	78	484
evenBo19.oddBo6	31	90	240
evenBo46.oddBo49	4	47	232
evenBo11.oddBo3	39	93	244
evenBo9.oddBo4	41	92	264
evenBo48.oddBo36	2	60	114
evenBo3.oddBo54	47	42	182
evenBo24.oddBo19	26	77	390
evenBo25.oddBo46	25	50	507
evenBo16.oddBo13	34	83	295
evenBo27.oddBo17	23	79	323
evenBo25.oddBo20	25	76	334
evenBo46.oddBo13	4	83	411
evenBo28.oddBo17	22	79	233
evenBo23.oddBo43	27	53	711
evenBo36.oddBo13	14	83	410
evenBo7.oddBo25	43	71	344
evenBo7.oddBo26	43	70	393
evenBo48.oddBo61	2	35	645
evenBo5.oddBo5	45	91	143
evenBo22.oddBo29	28	67	306
evenBo16.oddBo18	34	78	285
evenBo49.oddBo65	1	31	594
evenBo26.oddBo24	24	72	379
evenBo13.oddBo23	37	73	265
evenBo29.oddBo33	21	63	642
evenBo3.oddBo39	47	57	178
evenBo43.oddBo13	7	83	503
evenBo10.oddBo27	40	69	440
evenBo50.oddBo23	0	73	438
evenBo3.oddBo16	47	80	90
evenBo19.oddBo19	31	77	440
evenBo2.oddBo65	48	31	210
evenBo50.oddBo11	0	85	142
evenBo48.oddBo34	2	62	315
evenBo27.oddBo11	23	85	232
evenBo15.oddBo16	35	80	292
evenBo28.oddBo7	22	89	365
evenBo23.oddBo44	27	52	621
evenBo32.oddBo6	18	90	232
evenBo16.oddBo11	34	85	252
evenBo26.oddBo13	24	83	294
evenBo42.oddBo9	8	87	371
evenBo23.oddBo45	27	51	636
evenBo16.oddBo47	34	49	488
evenBo5.oddBo54	45	42	192
evenBo1.oddBo20	49	76	257
evenBo3.oddBo25	47	71	196
evenBo14.oddBo69	36	27	639
evenBo9.oddBo31	41	65	379
evenBo4.oddBo65	46	31	232
evenBo3.oddBo5	47	91	52
evenBo6.oddBo54	44	42	445
evenBo47.oddBo65	3	31	415
evenBo20.oddBo3	30	93	318
evenBo42.oddBo10	8	86	408
evenBo13.oddBo70	37	26	328
evenBo23.oddBo3	27	93	258
evenBo29.oddBo20	21	76	508
evenBo29.oddBo17	21	79	224
evenBo6.oddBo56	44	40	376
evenBo13.oddBo68	37	28	392
evenBo4.oddBo44	46	52	347
evenBo31.oddBo19	19	77	299
evenBo6.oddBo24	44	72	138
evenBo5.oddBo63	45	33	152
evenBo50.oddBo37	0	59	184
evenBo38.oddBo19	12	77	485
evenBo12.oddBo3	38	93	177
evenBo12.oddBo66	38	30	442
evenBo22.oddBo19	28	77	206
evenBo9.oddBo34	41	62	466
evenBo1.oddBo41	49	55	121
evenBo9.oddBo30	41	66	570
evenBo8.oddBo20	42	76	219
evenBo17.oddBo3	33	93	239
evenBo6.oddBo11	44	85	147
evenBo50.oddBo28	0	68	280
evenBo19.oddBo63	31	33	684
evenBo21.oddBo1	29	95	371
evenBo11.oddBo67	39	29	384
evenBo15.oddBo25	35	71	532
evenBo6.oddBo58	44	38	375
evenBo41.oddBo34	9	62	660
evenBo21.oddBo29	29	67	383
evenBo10.oddBo47	40	49	449
evenBo45.oddBo68	5	28	680
evenBo32.oddBo34	18	62	489
evenBo5.oddBo57	45	39	125
evenBo27.oddBo25	23	71	370
evenBo31.oddBo1	19	95	195
evenBo48.oddBo11	2	85	211
evenBo34.oddBo4	16	92	211
evenBo1.oddBo37	49	59	221
evenBo43.oddBo30	7	66	339
evenBo10.oddBo11	40	85	211
evenBo2.oddBo57	48	39	163
evenBo10.oddBo42	40	54	258
evenBo44.oddBo45	6	51	433
evenBo23.oddBo15	27	81	401
evenBo32.oddBo14	18	82	301
evenBo28.oddBo24	22	72	463
evenBo2.oddBo25	48	71	162
evenBo44.oddBo5	6	91	327
evenBo16.oddBo27	34	69	641
evenBo48.oddBo40	2	56	249
evenBo46.oddBo6	4	90	212
evenBo15.oddBo43	35	53	348
evenBo43.oddBo25	7	71	453
evenBo22.oddBo16	28	80	358
evenBo37.oddBo34	13	62	635
evenBo11.oddBo53	39	43	690
evenBo24.oddBo16	26	80	319
evenBo43.oddBo1	7	95	252
evenBo37.oddBo6	13	90	199
evenBo3.oddBo59	47	37	204
evenBo11.oddBo32	39	64	255
evenBo6.oddBo26	44	70	240
evenBo21.oddBo2	29	94	241
evenBo46.oddBo54	4	42	693
evenBo33.oddBo5	17	91	287
evenBo3.oddBo32	47	64	148
evenBo26.oddBo10	24	86	282
evenBo46.oddBo1	4	95	322
evenBo13.oddBo3	37	93	239
evenBo18.oddBo8	32	88	197
evenBo45.oddBo3	5	93	369
evenBo2.oddBo48	48	48	114
evenBo50.oddBo12	0	84	174
evenBo50.oddBo44	0	52	122
evenBo7.oddBo16	43	80	99
evenBo9.oddBo8	41	88	132
evenBo30.oddBo14	20	82	201
evenBo3.oddBo70	47	26	79
evenBo43.oddBo40	7	56	371
evenBo38.oddBo8	12	88	263
evenBo45.oddBo56	5	40	728
evenBo6.oddBo63	44	33	284
evenBo4.oddBo31	46	65	194
evenBo30.oddBo17	20	79	280
evenBo14.oddBo9	36	87	325
evenBo23.oddBo4	27	92	120
evenBo48.oddBo7	2	89	113
evenBo9.oddBo11	41	85	138
evenBo12.oddBo14	38	82	217
evenBo32.oddBo7	18	89	286
evenBo40.oddBo53	10	43	686
evenBo15.oddBo27	35	69	310
evenBo48.oddBo15	2	81	334
evenBo27.oddBo23	23	73	204
evenBo5.oddBo24	45	72	108
evenBo17.oddBo68	33	28	437
evenBo4.oddBo15	46	81	189
evenBo29.oddBo40	21	56	683
evenBo40.oddBo51	10	45	842
evenBo14.oddBo13	36	83	251
evenBo43.oddBo49	7	47	284
evenBo8.oddBo5	42	91	183
evenBo6.oddBo69	44	27	185
evenBo25.oddBo10	25	86	324
evenBo42.oddBo49	8	47	453
evenBo18.oddBo33	32	63	518
evenBo23.oddBo22	27	74	690
evenBo45.oddBo65	5	31	452
evenBo22.oddBo8	28	88	148
evenBo2.oddBo11	48	85	56
evenBo26.oddBo7	24	89	233
evenBo27.oddBo7	23	89	268
evenBo21.oddBo12	29	84	205
evenBo47.oddBo47	3	49	369
evenBo30.oddBo7	20	89	237
evenBo33.oddBo2	17	94	161
evenBo2.oddBo26	48	70	90
evenBo25.oddBo27	25	69	491
evenBo3.oddBo15	47	81	118
evenBo4.oddBo36	46	60	355
evenBo30.oddBo5	20	91	192
evenBo8.oddBo28	42	68	442
evenBo21.oddBo27	29	69	464
evenBo34.oddBo3	16	93	227
evenBo49.oddBo5	1	91	103
evenBo3.oddBo10	47	86	61
evenBo38.oddBo3	12	93	245
evenBo30.oddBo34	20	62	471
evenBo35.oddBo35	15	61	931
evenBo45.oddBo10	5	86	244
evenBo25.oddBo18	25	78	294
evenBo32.oddBo1	18	95	339
evenBo24.oddBo11	26	85	243
evenBo16.oddBo2	34	94	359
evenBo40.oddBo7	10	89	206
evenBo48.oddBo37	2	59	272
evenBo23.oddBo17	27	79	210
evenBo7.oddBo24	43	72	220
evenBo9.oddBo1	41	95	304
evenBo40.oddBo6	10	90	315
evenBo35.oddBo4	15	92	345
evenBo14.oddBo70	36	26	457
evenBo28.oddBo40	22	56	520
evenBo42.oddBo7	8	89	235
evenBo49.oddBo64	1	32	312
evenBo12.oddBo6	38	90	91
evenBo4.oddBo41	46	55	325
evenBo12.oddBo17	38	79	167
evenBo3.oddBo66	47	30	183
evenBo46.oddBo62	4	34	416
evenBo4.oddBo61	46	35	211
evenBo6.oddBo32	44	64	229
evenBo18.oddBo68	32	28	404
evenBo4.oddBo60	46	36	198
evenBo11.oddBo18	39	78	171
evenBo42.oddBo24	8	72	676
evenBo4.oddBo20	46	76	194
evenBo27.oddBo37	23	59	657
evenBo15.oddBo9	35	87	101
evenBo49.oddBo20	1	76	426
evenBo41.oddBo8	9	88	295
evenBo10.oddBo30	40	66	349
evenBo47.oddBo27	3	69	584
evenBo44.oddBo50	6	46	221
evenBo4.oddBo32	46	64	183
evenBo3.oddBo30	47	66	133
evenBo50.oddBo34	0	62	181
evenBo7.oddBo68	43	28	179
evenBo28.oddBo14	22	82	261
evenBo20.oddBo16	30	80	368
evenBo20.oddBo18	30	78	266
evenBo45.oddBo52	5	44	341
evenBo46.oddBo47	4	49	245
evenBo29.oddBo26	21	70	479
evenBo31.oddBo18	19	78	289
evenBo42.oddBo2	8	94	324
evenBo40.oddBo8	10	88	279
evenBo43.oddBo11	7	85	338
evenBo9.oddBo9	41	87	147
evenBo4.oddBo49	46	47	112
evenBo12.oddBo23	38	73	224
evenBo12.oddBo8	38	88	93
evenBo1.oddBo47	49	49	111
evenBo31.oddBo30	19	66	572
evenBo13.oddBo6	37	90	146
evenBo22.oddBo14	28	82	264
evenBo9.oddBo68	41	28	342
evenBo43.oddBo6	7	90	198
evenBo10.oddBo41	40	55	347
evenBo40.oddBo17	10	79	445
evenBo2.oddBo20	48	76	145
evenBo29.oddBo11	21	85	324
evenBo39.oddBo44	11	52	322
evenBo32.oddBo3	18	93	210
evenBo44.oddBo40	6	56	424
evenBo2.oddBo1	48	95	107
evenBo31.oddBo21	19	75	495
evenBo47.oddBo9	3	87	172
evenBo21.oddBo20	29	76	292
evenBo44.oddBo9	6	87	218
evenBo39.oddBo50	11	46	412
evenBo25.oddBo13	25	83	219
evenBo46.oddBo50	4	46	144
evenBo8.oddBo22	42	74	399
evenBo41.oddBo5	9	91	284
evenBo48.oddBo5	2	91	135
evenBo6.oddBo23	44	73	263
evenBo9.oddBo3	41	93	119
evenBo19.oddBo3	31	93	235
evenBo3.oddBo67	47	29	149
evenBo48.oddBo38	2	58	273
evenBo9.oddBo5	41	91	184
evenBo6.oddBo70	44	26	209
evenBo18.oddBo24	32	72	331
evenBo50.oddBo41	0	55	157
evenBo2.oddBo6	48	90	96
evenBo9.oddBo12	41	84	152
evenBo8.oddBo16	42	80	281
evenBo15.oddBo20	35	76	287
evenBo49.oddBo1	1	95	260
evenBo27.oddBo22	23	74	396
evenBo2.oddBo21	48	75	138
evenBo3.oddBo53	47	43	139
evenBo6.oddBo25	44	71	273
evenBo1.oddBo66	49	30	119
evenBo15.oddBo69	35	27	586
evenBo36.oddBo24	14	72	607
evenBo18.oddBo9	32	87	243
evenBo8.oddBo13	42	83	144
evenBo39.oddBo39	11	57	365
evenBo27.oddBo10	23	86	253
evenBo33.oddBo4	17	92	239
evenBo47.oddBo37	3	59	248
evenBo27.oddBo4	23	92	239
evenBo45.oddBo5	5	91	208
evenBo4.oddBo34	46	62	153
evenBo6.oddBo19	44	77	154
evenBo30.oddBo3	20	93	136
evenBo48.oddBo4	2	92	156
evenBo49.oddBo12	1	84	262
evenBo6.oddBo27	44	69	195
evenBo26.oddBo14	24	82	222
evenBo19.oddBo8	31	88	253
evenBo26.oddBo6	24	90	193
evenBo18.oddBo17	32	79	355
evenBo35.oddBo18	15	78	543
evenBo17.oddBo10	33	86	237
evenBo5.oddBo39	45	57	205
evenBo12.oddBo15	38	81	198
evenBo46.oddBo10	4	86	331
evenBo7.oddBo17	43	79	107
evenBo5.oddBo29	45	67	177
evenBo5.oddBo10	45	86	127
evenBo7.oddBo14	43	82	161
evenBo45.oddBo49	5	47	217
evenBo4.oddBo56	46	40	272
evenBo25.oddBo15	25	81	229
evenBo36.oddBo8	14	88	252
evenBo3.oddBo11	47	85	94
evenBo11.oddBo5	39	91	85
evenBo7.oddBo69	43	27	189
evenBo46.oddBo3	4	93	226
evenBo32.oddBo28	18	68	501
evenBo14.oddBo10	36	86	192
evenBo16.oddBo6	34	90	207
evenBo13.oddBo14	37	82	152
evenBo3.oddBo60	47	36	93
evenBo13.oddBo27	37	69	353
evenBo7.oddBo9	43	87	147
evenBo45.oddBo11	5	85	395
evenBo3.oddBo63	47	33	112
evenBo4.oddBo14	46	82	274
evenBo22.oddBo17	28	79	228
evenBo37.oddBo2	13	94	169
evenBo48.oddBo42	2	54	133
evenBo49.oddBo46	1	50	160
evenBo3.oddBo51	47	45	110
evenBo1.oddBo24	49	72	124
evenBo46.oddBo60	4	36	407
evenBo10.oddBo21	40	75	349
evenBo2.oddBo53	48	43	268
evenBo1.oddBo43	49	53	140
evenBo47.oddBo30	3	66	439
evenBo28.oddBo4	22	92	139
evenBo4.oddBo67	46	29	159
evenBo5.oddBo62	45	34	157
evenBo1.oddBo19	49	77	149
evenBo5.oddBo53	45	43	224
evenBo17.oddBo2	33	94	221
evenBo9.oddBo43	41	53	333
evenBo13.oddBo22	37	74	388
evenBo41.oddBo7	9	89	219
evenBo46.oddBo61	4	35	321
evenBo17.oddBo64	33	32	575
evenBo9.oddBo64	41	32	298
evenBo21.oddBo13	29	83	261
evenBo31.oddBo4	19	92	173
evenBo43.oddBo8	7	88	219
evenBo50.oddBo10	0	86	83
evenBo1.oddBo55	49	41	205
evenBo47.oddBo35	3	61	527
evenBo3.oddBo58	47	38	124
evenBo30.oddBo23	20	73	326
evenBo44.oddBo49	6	47	342
evenBo3.oddBo13	47	83	64
evenBo2.oddBo60	48	36	196
evenBo22.oddBo15	28	81	377
evenBo40.oddBo26	10	70	1015
evenBo48.oddBo26	2	70	722
evenBo2.oddBo35	48	61	121
evenBo23.oddBo16	27	80	221
evenBo38.oddBo6	12	90	205
evenBo48.oddBo51	2	45	333
evenBo12.oddBo10	38	86	114
evenBo19.oddBo12	31	84	308
evenBo4.oddBo16	46	80	95
evenBo46.oddBo63	4	33	448
evenBo10.oddBo4	40	92	162
evenBo26.oddBo25	24	71	482
evenBo4.oddBo39	46	57	412
evenBo2.oddBo55	48	41	154
evenBo11.oddBo66	39	30	297
evenBo45.oddBo61	5	35	439
evenBo15.oddBo3	35	93	219
evenBo25.oddBo16	25	80	295
evenBo49.oddBo14	1	82	255
evenBo5.oddBo28	45	68	200
evenBo44.oddBo6	6	90	150
evenBo49.oddBo29	1	67	343
evenBo9.oddBo21	41	75	375
evenBo47.oddBo54	3	42	734
evenBo26.oddBo11	24	85	249
evenBo47.oddBo13	3	83	272
evenBo35.oddBo6	15	90	209
evenBo47.oddBo46	3	50	228
evenBo20.oddBo6	30	90	140
evenBo2.oddBo7	48	89	141
evenBo36.oddBo3	14	93	222
evenBo25.oddBo23	25	73	279
evenBo23.oddBo1	27	95	313
evenBo6.oddBo65	44	31	287
evenBo48.oddBo50	2	46	176
evenBo36.oddBo17	14	79	399
evenBo5.oddBo13	45	83	192
evenBo4.oddBo27	46	69	229
evenBo33.oddBo7	17	89	216
evenBo2.oddBo64	48	32	175
evenBo22.oddBo18	28	78	184
evenBo40.oddBo3	10	93	262
evenBo8.oddBo60	42	36	367
evenBo20.oddBo19	30	77	325
evenBo39.oddBo4	11	92	141
evenBo8.oddBo4	42	92	194
evenBo16.oddBo5	34	91	212
evenBo49.oddBo40	1	56	209
evenBo31.oddBo15	19	81	355
evenBo32.oddBo26	18	70	448
evenBo3.oddBo6	47	90	104
