spot_id	x	y	clusternum
evenBo45.oddBo11	5	85	259
evenBo6.oddBo96	44	0	166
evenBo49.oddBo62	1	34	435
evenBo38.oddBo57	12	39	512
evenBo10.oddBo37	40	59	353
evenBo40.oddBo42	10	54	753
evenBo14.oddBo48	36	48	496
evenBo23.oddBo9	27	87	746
evenBo21.oddBo13	29	83	620
evenBo37.oddBo25	13	71	1039
evenBo31.oddBo32	19	64	666
evenBo17.oddBo54	33	42	664
evenBo29.oddBo50	21	46	1080
evenBo45.oddBo87	5	9	447
evenBo21.oddBo69	29	27	199
evenBo31.oddBo6	19	90	773
evenBo41.oddBo70	9	26	973
evenBo20.oddBo15	30	81	494
evenBo19.oddBo83	31	13	406
evenBo41.oddBo60	9	36	1015
evenBo24.oddBo61	26	35	554
evenBo33.oddBo33	17	63	1013
evenBo26.oddBo31	24	65	351
evenBo24.oddBo86	26	10	743
evenBo18.oddBo85	32	11	195
evenBo42.oddBo53	8	43	1281
evenBo5.oddBo32	45	64	291
evenBo41.oddBo95	9	1	215
evenBo14.oddBo56	36	40	778
evenBo37.oddBo86	13	10	660
evenBo39.oddBo75	11	21	640
evenBo2.oddBo44	48	52	366
evenBo30.oddBo4	20	92	417
evenBo2.oddBo23	48	73	178
evenBo43.oddBo84	7	12	671
evenBo4.oddBo85	46	11	140
evenBo39.oddBo14	11	82	450
evenBo50.oddBo24	0	72	415
evenBo33.oddBo32	17	64	852
evenBo22.oddBo60	28	36	273
evenBo1.oddBo76	49	20	206
evenBo42.oddBo30	8	66	1090
evenBo36.oddBo30	14	66	714
evenBo19.oddBo1	31	95	197
evenBo4.oddBo21	46	75	293
evenBo47.oddBo45	3	51	494
evenBo26.oddBo59	24	37	881
evenBo41.oddBo13	9	83	858
evenBo23.oddBo28	27	68	424
evenBo38.oddBo54	12	42	219
evenBo18.oddBo14	32	82	465
evenBo17.oddBo28	33	68	531
evenBo40.oddBo24	10	72	716
evenBo8.oddBo5	42	91	244
evenBo36.oddBo66	14	30	1329
evenBo17.oddBo73	33	23	824
evenBo8.oddBo39	42	57	612
evenBo47.oddBo53	3	43	209
evenBo36.oddBo87	14	9	396
evenBo50.oddBo29	0	67	660
evenBo33.oddBo80	17	16	746
evenBo11.oddBo86	39	10	119
evenBo27.oddBo10	23	86	684
evenBo31.oddBo82	19	14	672
evenBo46.oddBo55	4	41	519
evenBo21.oddBo26	29	70	661
evenBo44.oddBo68	6	28	231
evenBo16.oddBo21	34	75	218
evenBo32.oddBo66	18	30	1340
evenBo5.oddBo52	45	44	443
evenBo18.oddBo2	32	94	339
evenBo25.oddBo49	25	47	584
evenBo46.oddBo86	4	10	624
evenBo35.oddBo24	15	72	719
evenBo11.oddBo34	39	62	245
evenBo31.oddBo2	19	94	282
evenBo12.oddBo57	38	39	822
evenBo39.oddBo3	11	93	121
evenBo23.oddBo70	27	26	419
evenBo12.oddBo41	38	55	481
evenBo35.oddBo91	15	5	689
evenBo10.oddBo57	40	39	628
evenBo39.oddBo36	11	60	693
evenBo26.oddBo50	24	46	468
evenBo36.oddBo12	14	84	870
evenBo41.oddBo89	9	7	733
evenBo30.oddBo8	20	88	923
evenBo29.oddBo85	21	11	599
evenBo21.oddBo78	29	18	677
evenBo22.oddBo55	28	41	500
evenBo20.oddBo54	30	42	451
evenBo25.oddBo33	25	63	533
evenBo9.oddBo41	41	55	393
evenBo4.oddBo4	46	92	375
evenBo42.oddBo20	8	76	206
evenBo42.oddBo26	8	70	517
evenBo5.oddBo75	45	21	215
evenBo24.oddBo46	26	50	462
evenBo8.oddBo24	42	72	369
evenBo43.oddBo49	7	47	486
evenBo1.oddBo79	49	17	206
evenBo43.oddBo58	7	38	461
evenBo26.oddBo41	24	55	842
evenBo19.oddBo19	31	77	520
evenBo46.oddBo92	4	4	431
evenBo23.oddBo29	27	67	317
evenBo10.oddBo40	40	56	355
evenBo5.oddBo47	45	49	421
evenBo32.oddBo74	18	22	1023
evenBo19.oddBo84	31	12	302
evenBo3.oddBo45	47	51	313
evenBo7.oddBo53	43	43	769
evenBo27.oddBo67	23	29	1093
evenBo18.oddBo55	32	41	627
evenBo25.oddBo38	25	58	795
evenBo13.oddBo39	37	57	523
evenBo29.oddBo40	21	56	779
evenBo48.oddBo71	2	25	790
evenBo7.oddBo2	43	94	82
evenBo20.oddBo82	30	14	474
evenBo12.oddBo69	38	27	649
evenBo1.oddBo30	49	66	237
evenBo3.oddBo46	47	50	161
evenBo26.oddBo39	24	57	651
evenBo43.oddBo67	7	29	894
evenBo25.oddBo71	25	25	828
evenBo22.oddBo31	28	65	242
evenBo35.oddBo92	15	4	763
evenBo35.oddBo27	15	69	571
evenBo29.oddBo41	21	55	859
evenBo34.oddBo28	16	68	1036
evenBo1.oddBo51	49	45	366
evenBo45.oddBo54	5	42	339
evenBo6.oddBo39	44	57	265
evenBo13.oddBo73	37	23	424
evenBo37.oddBo39	13	57	888
evenBo39.oddBo29	11	67	528
evenBo12.oddBo30	38	66	569
evenBo20.oddBo55	30	41	455
evenBo16.oddBo72	34	24	748
evenBo50.oddBo8	0	88	101
evenBo31.oddBo90	19	6	531
evenBo23.oddBo36	27	60	844
evenBo26.oddBo33	24	63	513
evenBo11.oddBo64	39	32	493
evenBo41.oddBo53	9	43	1121
evenBo3.oddBo66	47	30	220
evenBo37.oddBo42	13	54	822
evenBo15.oddBo44	35	52	311
evenBo18.oddBo82	32	14	395
evenBo38.oddBo65	12	31	1412
evenBo37.oddBo27	13	69	553
evenBo39.oddBo95	11	1	218
evenBo26.oddBo42	24	54	616
evenBo4.oddBo42	46	54	445
evenBo22.oddBo93	28	3	152
evenBo27.oddBo26	23	70	403
evenBo6.oddBo51	44	45	870
evenBo25.oddBo8	25	88	947
evenBo40.oddBo4	10	92	128
evenBo40.oddBo93	10	3	878
evenBo1.oddBo28	49	68	264
evenBo41.oddBo19	9	77	256
evenBo30.oddBo41	20	55	1015
evenBo6.oddBo46	44	50	467
evenBo47.oddBo79	3	17	526
evenBo38.oddBo17	12	79	458
evenBo24.oddBo48	26	48	658
evenBo12.oddBo72	38	24	265
evenBo8.oddBo80	42	16	103
evenBo2.oddBo29	48	67	182
evenBo33.oddBo58	17	38	1000
evenBo9.oddBo7	41	89	189
evenBo27.oddBo37	23	59	711
evenBo1.oddBo58	49	38	175
evenBo50.oddBo14	0	82	112
evenBo6.oddBo80	44	16	252
evenBo15.oddBo39	35	57	424
evenBo28.oddBo13	22	83	248
evenBo13.oddBo38	37	58	315
evenBo29.oddBo31	21	65	433
evenBo24.oddBo8	26	88	813
evenBo50.oddBo83	0	13	515
evenBo33.oddBo4	17	92	372
evenBo20.oddBo25	30	71	622
evenBo5.oddBo55	45	41	230
evenBo29.oddBo81	21	15	662
evenBo45.oddBo43	5	53	465
evenBo3.oddBo82	47	14	95
evenBo11.oddBo13	39	83	181
evenBo28.oddBo18	22	78	293
evenBo9.oddBo49	41	47	507
evenBo42.oddBo94	8	2	222
evenBo33.oddBo93	17	3	567
evenBo33.oddBo28	17	68	679
evenBo17.oddBo68	33	28	503
evenBo8.oddBo14	42	82	212
evenBo40.oddBo36	10	60	693
evenBo32.oddBo19	18	77	685
evenBo13.oddBo56	37	40	495
evenBo19.oddBo41	31	55	611
evenBo22.oddBo81	28	15	506
evenBo45.oddBo91	5	5	797
evenBo50.oddBo21	0	75	870
evenBo22.oddBo36	28	60	375
evenBo43.oddBo63	7	33	975
evenBo26.oddBo22	24	74	213
evenBo27.oddBo86	23	10	733
evenBo17.oddBo48	33	48	791
evenBo8.oddBo66	42	30	431
evenBo48.oddBo43	2	53	133
evenBo45.oddBo95	5	1	109
evenBo27.oddBo85	23	11	579
evenBo46.oddBo53	4	43	190
evenBo7.oddBo50	43	46	580
evenBo46.oddBo68	4	28	628
evenBo42.oddBo69	8	27	922
evenBo16.oddBo2	34	94	182
evenBo22.oddBo30	28	66	285
evenBo14.oddBo85	36	11	183
evenBo36.oddBo2	14	94	322
evenBo18.oddBo6	32	90	1098
evenBo1.oddBo73	49	23	146
evenBo10.oddBo61	40	35	564
evenBo27.oddBo92	23	4	230
evenBo13.oddBo81	37	15	157
evenBo20.oddBo11	30	85	849
evenBo19.oddBo33	31	63	658
evenBo18.oddBo13	32	83	1016
evenBo30.oddBo61	20	35	1147
evenBo31.oddBo96	19	0	258
evenBo25.oddBo42	25	54	472
evenBo3.oddBo30	47	66	143
evenBo37.oddBo30	13	66	598
evenBo8.oddBo32	42	64	319
evenBo1.oddBo35	49	61	171
evenBo30.oddBo10	20	86	724
evenBo32.oddBo26	18	70	478
evenBo11.oddBo32	39	64	350
evenBo19.oddBo81	31	15	635
evenBo46.oddBo60	4	36	600
evenBo19.oddBo96	31	0	163
evenBo9.oddBo32	41	64	361
evenBo30.oddBo86	20	10	484
evenBo12.oddBo53	38	43	745
evenBo25.oddBo7	25	89	959
evenBo31.oddBo27	19	69	403
evenBo14.oddBo38	36	58	267
evenBo27.oddBo49	23	47	780
evenBo47.oddBo65	3	31	643
evenBo40.oddBo52	10	44	274
evenBo17.oddBo31	33	65	325
evenBo33.oddBo56	17	40	246
evenBo38.oddBo7	12	89	440
evenBo29.oddBo10	21	86	825
evenBo15.oddBo69	35	27	644
evenBo33.oddBo70	17	26	812
evenBo36.oddBo28	14	68	883
evenBo8.oddBo1	42	95	154
evenBo42.oddBo10	8	86	372
evenBo24.oddBo49	26	47	617
evenBo34.oddBo91	16	5	692
evenBo4.oddBo50	46	46	201
evenBo4.oddBo62	46	34	216
evenBo16.oddBo50	34	46	586
evenBo8.oddBo52	42	44	544
evenBo4.oddBo55	46	41	134
evenBo14.oddBo66	36	30	981
evenBo21.oddBo53	29	43	731
evenBo45.oddBo64	5	32	549
evenBo19.oddBo5	31	91	1392
evenBo20.oddBo73	30	23	614
evenBo9.oddBo36	41	60	236
evenBo16.oddBo27	34	69	497
evenBo40.oddBo94	10	2	391
evenBo14.oddBo62	36	34	923
evenBo24.oddBo63	26	33	647
evenBo42.oddBo35	8	61	789
evenBo42.oddBo15	8	81	275
evenBo32.oddBo32	18	64	955
evenBo9.oddBo26	41	70	726
evenBo20.oddBo67	30	29	264
evenBo38.oddBo32	12	64	596
evenBo21.oddBo85	29	11	415
evenBo15.oddBo43	35	53	416
evenBo6.oddBo66	44	30	182
evenBo15.oddBo15	35	81	348
evenBo9.oddBo89	41	7	244
evenBo43.oddBo53	7	43	778
evenBo7.oddBo54	43	42	509
evenBo34.oddBo10	16	86	847
evenBo47.oddBo35	3	61	500
evenBo48.oddBo90	2	6	701
evenBo36.oddBo90	14	6	477
evenBo12.oddBo81	38	15	152
evenBo17.oddBo14	33	82	390
evenBo27.oddBo12	23	84	197
evenBo30.oddBo36	20	60	905
evenBo42.oddBo85	8	11	842
evenBo11.oddBo30	39	66	587
evenBo41.oddBo92	9	4	634
evenBo28.oddBo79	22	17	461
evenBo14.oddBo15	36	81	387
evenBo28.oddBo55	22	41	653
evenBo20.oddBo9	30	87	488
evenBo28.oddBo96	22	0	97
evenBo27.oddBo13	23	83	288
evenBo7.oddBo28	43	68	641
evenBo43.oddBo54	7	42	569
evenBo25.oddBo37	25	59	817
evenBo19.oddBo46	31	50	464
evenBo44.oddBo31	6	65	118
evenBo17.oddBo91	33	5	170
evenBo6.oddBo29	44	67	509
evenBo10.oddBo39	40	57	476
evenBo1.oddBo37	49	59	316
evenBo14.oddBo58	36	38	1037
evenBo41.oddBo91	9	5	639
evenBo34.oddBo71	16	25	608
evenBo41.oddBo68	9	28	761
evenBo34.oddBo2	16	94	214
evenBo12.oddBo32	38	64	378
evenBo15.oddBo18	35	78	722
evenBo20.oddBo3	30	93	834
evenBo19.oddBo55	31	41	448
evenBo10.oddBo29	40	67	537
evenBo33.oddBo27	17	69	406
evenBo42.oddBo41	8	55	694
evenBo49.oddBo42	1	54	156
evenBo6.oddBo13	44	83	188
evenBo29.oddBo26	21	70	379
evenBo49.oddBo21	1	75	316
evenBo35.oddBo83	15	13	813
evenBo35.oddBo90	15	6	585
evenBo41.oddBo48	9	48	768
evenBo9.oddBo34	41	62	267
evenBo32.oddBo63	18	33	1841
evenBo17.oddBo30	33	66	601
evenBo47.oddBo88	3	8	376
evenBo41.oddBo56	9	40	549
evenBo7.oddBo55	43	41	283
evenBo42.oddBo50	8	46	313
evenBo6.oddBo48	44	48	544
evenBo15.oddBo29	35	67	468
evenBo47.oddBo34	3	62	681
evenBo26.oddBo80	24	16	754
evenBo24.oddBo72	26	24	921
evenBo33.oddBo81	17	15	649
evenBo2.oddBo17	48	79	157
evenBo35.oddBo8	15	88	368
evenBo9.oddBo58	41	38	646
evenBo33.oddBo8	17	88	687
evenBo33.oddBo15	17	81	545
evenBo4.oddBo41	46	55	236
evenBo33.oddBo71	17	25	981
evenBo42.oddBo87	8	9	286
evenBo25.oddBo60	25	36	562
evenBo25.oddBo6	25	90	1179
evenBo11.oddBo4	39	92	173
evenBo44.oddBo43	6	53	405
evenBo2.oddBo55	48	41	337
evenBo42.oddBo28	8	68	932
evenBo42.oddBo81	8	15	583
evenBo18.oddBo47	32	49	518
evenBo14.oddBo74	36	22	516
evenBo17.oddBo6	33	90	1114
evenBo48.oddBo25	2	71	213
evenBo37.oddBo22	13	74	744
evenBo41.oddBo39	9	57	713
evenBo32.oddBo12	18	84	330
evenBo43.oddBo61	7	35	343
evenBo10.oddBo32	40	64	287
evenBo46.oddBo3	4	93	113
evenBo50.oddBo71	0	25	683
evenBo17.oddBo5	33	91	914
evenBo11.oddBo57	39	39	631
evenBo28.oddBo17	22	79	292
evenBo9.oddBo78	41	18	233
evenBo11.oddBo63	39	33	806
evenBo15.oddBo10	35	86	972
evenBo14.oddBo27	36	69	665
evenBo48.oddBo44	2	52	136
evenBo18.oddBo19	32	77	665
evenBo46.oddBo77	4	19	567
evenBo4.oddBo88	46	8	200
evenBo24.oddBo16	26	80	238
evenBo36.oddBo70	14	26	985
evenBo41.oddBo62	9	34	1500
evenBo25.oddBo53	25	43	696
evenBo27.oddBo5	23	91	1170
evenBo32.oddBo86	18	10	423
evenBo26.oddBo45	24	51	716
evenBo22.oddBo21	28	75	500
evenBo8.oddBo28	42	68	610
evenBo39.oddBo52	11	44	373
evenBo32.oddBo4	18	92	261
evenBo50.oddBo79	0	17	620
evenBo9.oddBo55	41	41	471
evenBo5.oddBo41	45	55	232
evenBo7.oddBo59	43	37	623
evenBo43.oddBo42	7	54	355
evenBo25.oddBo52	25	44	381
evenBo45.oddBo14	5	82	478
evenBo32.oddBo68	18	28	762
evenBo12.oddBo18	38	78	633
evenBo41.oddBo29	9	67	939
evenBo21.oddBo60	29	36	357
evenBo4.oddBo61	46	35	297
evenBo20.oddBo92	30	4	103
evenBo22.oddBo71	28	25	236
evenBo44.oddBo19	6	77	108
evenBo22.oddBo26	28	70	578
evenBo1.oddBo6	49	90	98
evenBo39.oddBo11	11	85	303
evenBo42.oddBo23	8	73	140
evenBo22.oddBo65	28	31	230
evenBo21.oddBo56	29	40	649
evenBo25.oddBo86	25	10	508
evenBo39.oddBo57	11	39	516
evenBo32.oddBo34	18	62	846
evenBo24.oddBo44	26	52	549
evenBo44.oddBo58	6	38	394
evenBo44.oddBo18	6	78	126
evenBo20.oddBo35	30	61	615
evenBo19.oddBo32	31	64	346
evenBo18.oddBo49	32	47	831
evenBo4.oddBo33	46	63	198
evenBo25.oddBo84	25	12	749
evenBo11.oddBo47	39	49	319
evenBo43.oddBo90	7	6	554
evenBo23.oddBo24	27	72	509
evenBo9.oddBo57	41	39	513
evenBo24.oddBo68	26	28	698
evenBo50.oddBo43	0	53	168
evenBo21.oddBo6	29	90	192
evenBo50.oddBo25	0	71	469
evenBo28.oddBo39	22	57	718
evenBo33.oddBo68	17	28	416
evenBo15.oddBo31	35	65	366
evenBo34.oddBo6	16	90	323
evenBo37.oddBo54	13	42	150
evenBo9.oddBo21	41	75	377
evenBo48.oddBo75	2	21	798
evenBo41.oddBo17	9	79	247
evenBo20.oddBo26	30	70	697
evenBo18.oddBo83	32	13	407
evenBo44.oddBo64	6	32	408
evenBo3.oddBo49	47	47	222
evenBo17.oddBo10	33	86	182
evenBo40.oddBo11	10	85	418
evenBo2.oddBo19	48	77	126
evenBo19.oddBo61	31	35	214
evenBo27.oddBo7	23	89	811
evenBo42.oddBo36	8	60	821
evenBo12.oddBo87	38	9	125
evenBo7.oddBo49	43	47	564
evenBo15.oddBo45	35	51	441
evenBo1.oddBo29	49	67	111
evenBo13.oddBo34	37	62	297
evenBo28.oddBo40	22	56	466
evenBo30.oddBo93	20	3	279
evenBo37.oddBo87	13	9	401
evenBo36.oddBo27	14	69	580
evenBo28.oddBo34	22	62	436
evenBo44.oddBo45	6	51	446
evenBo49.oddBo56	1	40	111
evenBo31.oddBo5	19	91	741
evenBo1.oddBo66	49	30	126
evenBo3.oddBo80	47	16	63
evenBo18.oddBo9	32	87	319
evenBo43.oddBo85	7	11	532
evenBo4.oddBo28	46	68	435
evenBo5.oddBo24	45	72	172
evenBo13.oddBo72	37	24	336
evenBo48.oddBo87	2	9	470
evenBo25.oddBo9	25	87	707
evenBo1.oddBo80	49	16	140
evenBo33.oddBo52	17	44	383
evenBo10.oddBo70	40	26	374
evenBo36.oddBo4	14	92	310
evenBo29.oddBo2	21	94	338
evenBo5.oddBo34	45	62	220
evenBo15.oddBo87	35	9	205
evenBo4.oddBo78	46	18	136
evenBo30.oddBo79	20	17	548
evenBo27.oddBo72	23	24	749
evenBo43.oddBo55	7	41	523
evenBo14.oddBo21	36	75	200
evenBo43.oddBo68	7	28	460
evenBo12.oddBo54	38	42	611
evenBo16.oddBo78	34	18	489
evenBo39.oddBo70	11	26	731
evenBo9.oddBo47	41	49	448
evenBo35.oddBo19	15	77	535
evenBo47.oddBo15	3	81	354
evenBo25.oddBo95	25	1	134
evenBo44.oddBo25	6	71	153
evenBo32.oddBo89	18	7	493
evenBo37.oddBo16	13	80	494
evenBo36.oddBo56	14	40	274
evenBo22.oddBo24	28	72	423
evenBo40.oddBo75	10	21	938
evenBo3.oddBo94	47	2	94
evenBo6.oddBo55	44	41	290
evenBo50.oddBo54	0	42	186
evenBo31.oddBo40	19	56	789
evenBo6.oddBo91	44	5	250
evenBo13.oddBo53	37	43	523
evenBo3.oddBo15	47	81	115
evenBo48.oddBo40	2	56	123
evenBo28.oddBo10	22	86	654
evenBo44.oddBo7	6	89	97
evenBo22.oddBo88	28	8	310
evenBo16.oddBo48	34	48	619
evenBo2.oddBo15	48	81	141
evenBo34.oddBo89	16	7	506
evenBo46.oddBo88	4	8	374
evenBo50.oddBo32	0	64	682
evenBo32.oddBo79	18	17	776
evenBo17.oddBo43	33	53	979
evenBo50.oddBo39	0	57	180
evenBo11.oddBo18	39	78	404
evenBo9.oddBo35	41	61	276
evenBo3.oddBo59	47	37	305
evenBo50.oddBo62	0	34	808
evenBo25.oddBo78	25	18	751
evenBo1.oddBo47	49	49	177
evenBo42.oddBo48	8	48	617
evenBo36.oddBo89	14	7	699
evenBo35.oddBo73	15	23	910
evenBo17.oddBo45	33	51	567
evenBo34.oddBo19	16	77	773
evenBo41.oddBo43	9	53	877
evenBo45.oddBo74	5	22	980
evenBo34.oddBo13	16	83	880
evenBo11.oddBo62	39	34	552
evenBo40.oddBo49	10	47	717
evenBo40.oddBo31	10	65	451
evenBo23.oddBo8	27	88	950
evenBo20.oddBo5	30	91	1066
evenBo26.oddBo67	24	29	930
evenBo13.oddBo1	37	95	209
evenBo31.oddBo73	19	23	878
evenBo20.oddBo52	30	44	324
evenBo18.oddBo59	32	37	766
evenBo11.oddBo2	39	94	402
evenBo48.oddBo86	2	10	525
evenBo48.oddBo39	2	57	183
evenBo3.oddBo3	47	93	99
evenBo17.oddBo53	33	43	600
evenBo2.oddBo41	48	55	160
evenBo23.oddBo19	27	77	278
evenBo11.oddBo20	39	76	139
evenBo44.oddBo91	6	5	634
evenBo8.oddBo56	42	40	582
evenBo7.oddBo65	43	31	463
evenBo20.oddBo13	30	83	670
evenBo10.oddBo31	40	65	331
evenBo17.oddBo32	33	64	528
evenBo26.oddBo62	24	34	625
evenBo31.oddBo3	19	93	238
evenBo21.oddBo73	29	23	319
evenBo16.oddBo19	34	77	338
evenBo30.oddBo80	20	16	555
evenBo44.oddBo3	6	93	150
evenBo19.oddBo34	31	62	617
evenBo15.oddBo7	35	89	570
evenBo28.oddBo89	22	7	358
evenBo18.oddBo26	32	70	220
evenBo24.oddBo11	26	85	609
evenBo47.oddBo32	3	64	223
evenBo49.oddBo40	1	56	153
evenBo38.oddBo87	12	9	378
evenBo46.oddBo39	4	57	430
evenBo14.oddBo60	36	36	918
evenBo19.oddBo2	31	94	241
evenBo38.oddBo37	12	59	1095
evenBo49.oddBo75	1	21	579
evenBo17.oddBo19	33	77	519
evenBo34.oddBo12	16	84	543
evenBo22.oddBo89	28	7	217
evenBo44.oddBo71	6	25	592
evenBo34.oddBo56	16	40	330
evenBo48.oddBo57	2	39	159
evenBo23.oddBo65	27	31	806
evenBo22.oddBo38	28	58	470
evenBo49.oddBo60	1	36	117
evenBo18.oddBo16	32	80	766
evenBo27.oddBo84	23	12	605
evenBo49.oddBo87	1	9	390
evenBo12.oddBo3	38	93	244
evenBo1.oddBo61	49	35	233
evenBo34.oddBo9	16	87	547
evenBo37.oddBo53	13	43	265
evenBo49.oddBo84	1	12	258
evenBo50.oddBo89	0	7	815
evenBo25.oddBo66	25	30	499
evenBo45.oddBo88	5	8	456
evenBo13.oddBo58	37	38	767
evenBo35.oddBo12	15	84	732
evenBo40.oddBo23	10	73	539
evenBo39.oddBo49	11	47	670
evenBo23.oddBo7	27	89	1129
evenBo47.oddBo51	3	45	276
evenBo15.oddBo59	35	37	756
evenBo18.oddBo78	32	18	746
evenBo26.oddBo13	24	83	282
evenBo27.oddBo23	23	73	205
evenBo8.oddBo47	42	49	492
evenBo16.oddBo84	34	12	202
evenBo38.oddBo89	12	7	677
evenBo47.oddBo1	3	95	129
evenBo40.oddBo14	10	82	849
evenBo12.oddBo56	38	40	593
evenBo12.oddBo73	38	23	372
evenBo42.oddBo55	8	41	636
evenBo45.oddBo16	5	80	297
evenBo43.oddBo38	7	58	496
evenBo20.oddBo79	30	17	681
evenBo15.oddBo61	35	35	787
evenBo6.oddBo52	44	44	320
evenBo41.oddBo5	9	91	216
evenBo25.oddBo45	25	51	667
evenBo41.oddBo24	9	72	585
evenBo30.oddBo24	20	72	498
evenBo13.oddBo22	37	74	225
evenBo17.oddBo81	33	15	332
evenBo23.oddBo26	27	70	618
evenBo7.oddBo79	43	17	188
evenBo13.oddBo27	37	69	422
evenBo45.oddBo29	5	67	172
evenBo36.oddBo55	14	41	281
evenBo24.oddBo88	26	8	293
evenBo29.oddBo28	21	68	275
evenBo7.oddBo60	43	36	358
evenBo48.oddBo2	2	94	86
evenBo19.oddBo45	31	51	614
evenBo23.oddBo17	27	79	248
evenBo32.oddBo10	18	86	640
evenBo8.oddBo68	42	28	273
evenBo21.oddBo91	29	5	167
evenBo19.oddBo40	31	56	363
evenBo44.oddBo84	6	12	432
evenBo29.oddBo34	21	62	408
evenBo50.oddBo48	0	48	213
evenBo12.oddBo22	38	74	149
evenBo29.oddBo25	21	71	557
evenBo21.oddBo82	29	14	540
evenBo6.oddBo42	44	54	416
evenBo31.oddBo64	19	32	948
evenBo18.oddBo37	32	59	950
evenBo15.oddBo77	35	19	268
evenBo42.oddBo29	8	67	873
evenBo11.oddBo87	39	9	141
evenBo13.oddBo6	37	90	123
evenBo44.oddBo83	6	13	414
evenBo36.oddBo5	14	91	339
evenBo44.oddBo72	6	24	733
evenBo19.oddBo3	31	93	566
evenBo24.oddBo15	26	81	219
evenBo3.oddBo41	47	55	241
evenBo42.oddBo19	8	77	254
evenBo29.oddBo27	21	69	248
evenBo12.oddBo10	38	86	278
evenBo14.oddBo23	36	73	249
evenBo34.oddBo27	16	69	506
evenBo48.oddBo60	2	36	355
evenBo14.oddBo24	36	72	133
evenBo23.oddBo44	27	52	481
evenBo9.oddBo96	41	0	110
evenBo21.oddBo32	29	64	315
evenBo44.oddBo66	6	30	170
evenBo11.oddBo85	39	11	163
evenBo41.oddBo10	9	86	324
evenBo13.oddBo46	37	50	277
evenBo47.oddBo76	3	20	700
evenBo45.oddBo96	5	0	79
evenBo19.oddBo31	31	65	262
evenBo6.oddBo18	44	78	231
evenBo15.oddBo84	35	12	287
evenBo44.oddBo37	6	59	355
evenBo43.oddBo48	7	48	612
evenBo45.oddBo41	5	55	413
evenBo45.oddBo10	5	86	210
evenBo47.oddBo47	3	49	524
evenBo25.oddBo79	25	17	633
evenBo20.oddBo16	30	80	601
evenBo10.oddBo75	40	21	344
evenBo17.oddBo83	33	13	542
evenBo12.oddBo66	38	30	639
evenBo38.oddBo56	12	40	360
evenBo25.oddBo68	25	28	483
evenBo19.oddBo43	31	53	632
evenBo21.oddBo88	29	8	204
evenBo38.oddBo3	12	93	182
evenBo42.oddBo31	8	65	621
evenBo18.oddBo65	32	31	209
evenBo39.oddBo17	11	79	456
evenBo24.oddBo12	26	84	297
evenBo13.oddBo66	37	30	477
evenBo24.oddBo41	26	55	684
evenBo9.oddBo56	41	40	447
evenBo11.oddBo58	39	38	661
evenBo6.oddBo71	44	25	161
evenBo4.oddBo11	46	85	159
evenBo42.oddBo56	8	40	545
evenBo48.oddBo73	2	23	580
evenBo25.oddBo41	25	55	668
evenBo47.oddBo77	3	19	739
evenBo26.oddBo21	24	75	253
evenBo26.oddBo20	24	76	272
evenBo15.oddBo38	35	58	390
evenBo39.oddBo10	11	86	279
evenBo8.oddBo13	42	83	188
evenBo35.oddBo86	15	10	648
evenBo3.oddBo22	47	74	143
evenBo21.oddBo58	29	38	826
evenBo6.oddBo76	44	20	308
evenBo5.oddBo8	45	88	126
evenBo33.oddBo9	17	87	605
evenBo26.oddBo6	24	90	1134
evenBo24.oddBo85	26	11	731
evenBo17.oddBo89	33	7	213
evenBo8.oddBo34	42	62	349
evenBo9.oddBo37	41	59	464
evenBo48.oddBo79	2	17	493
evenBo3.oddBo81	47	15	124
evenBo27.oddBo1	23	95	231
evenBo14.oddBo3	36	93	214
evenBo44.oddBo93	6	3	357
evenBo24.oddBo67	26	29	829
evenBo17.oddBo82	33	14	281
evenBo31.oddBo58	19	38	544
evenBo26.oddBo63	24	33	565
evenBo17.oddBo90	33	6	224
evenBo35.oddBo70	15	26	648
evenBo1.oddBo13	49	83	141
evenBo11.oddBo6	39	90	175
evenBo26.oddBo76	24	20	783
evenBo6.oddBo72	44	24	343
evenBo11.oddBo1	39	95	159
evenBo22.oddBo12	28	84	660
evenBo37.oddBo14	13	82	542
evenBo32.oddBo81	18	15	615
evenBo11.oddBo48	39	48	527
evenBo11.oddBo11	39	85	285
evenBo38.oddBo9	12	87	347
evenBo28.oddBo3	22	93	624
evenBo7.oddBo18	43	78	287
evenBo33.oddBo12	17	84	466
evenBo33.oddBo90	17	6	498
evenBo34.oddBo87	16	9	347
evenBo11.oddBo40	39	56	342
evenBo5.oddBo45	45	51	258
evenBo36.oddBo23	14	73	864
evenBo27.oddBo65	23	31	664
evenBo29.oddBo15	21	81	237
evenBo44.oddBo62	6	34	377
evenBo20.oddBo7	30	89	116
evenBo23.oddBo23	27	73	488
evenBo31.oddBo76	19	20	933
evenBo25.oddBo3	25	93	1392
evenBo8.oddBo17	42	79	130
evenBo8.oddBo89	42	7	260
evenBo44.oddBo67	6	29	268
evenBo6.oddBo31	44	65	242
evenBo3.oddBo32	47	64	182
evenBo19.oddBo38	31	58	775
evenBo32.oddBo92	18	4	519
evenBo6.oddBo34	44	62	238
evenBo6.oddBo5	44	91	179
evenBo8.oddBo8	42	88	77
evenBo24.oddBo78	26	18	689
evenBo11.oddBo77	39	19	272
evenBo27.oddBo32	23	64	354
